leadtime,shortage,setup,lostsales,CV,horizon,ADI,policy,mu_dist_bounds,avg_cost,MC_std,train_time_s,forecast_id,agent_id
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-10650.191037652132,273.7763903144604,2932.493932832,3,144
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8483.682981901713,186.59348169545143,2932.493932832,4,144
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8480.353528976275,191.54466802195566,2932.493932832,5,144
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8487.161621598965,210.69360643438537,2932.493932832,6,144
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8077.208531168628,170.57809753486583,2932.493932832,7,144
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9125.21490522045,217.62836794277564,2932.493932832,8,144
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-478.85785836903324,52.6245413477516,3017.988245191,1,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-983.0912861977796,159.86052432860464,3017.988245191,2,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-2107.797084855491,352.7404611379189,3017.988245191,3,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1033.1455524472944,190.3810378986071,3017.988245191,4,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1092.0349671135932,220.77293445995383,3017.988245191,5,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1193.8145855174735,255.31667632057065,3017.988245191,6,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-819.3153015849593,101.05066769179373,3017.988245191,7,152
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1762.6823101899738,345.5839921478017,3017.988245191,8,152
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6365.214895431037,130.28262015346922,3492.066949562,1,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8670.350833096392,226.43671234267626,3492.066949562,2,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11297.13654769076,373.4061695583607,3492.066949562,3,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8665.677545018281,238.88605163538057,3492.066949562,4,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8657.316695830037,255.01339227599777,3492.066949562,5,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8642.897548837958,300.4780502051748,3492.066949562,6,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8157.541483887902,201.32611560280608,3492.066949562,7,135
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9515.64055510916,336.610758770382,3492.066949562,8,135
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-6376.18132894765,148.3711037848968,3150.8649857,1,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8874.042455585097,238.56572737691206,3150.8649857,2,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-11534.27097764566,461.33566283717903,3150.8649857,3,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8820.115742752996,278.1321832202852,3150.8649857,4,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8836.296448446967,282.53550784695426,3150.8649857,5,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8916.854824622196,330.57933510306736,3150.8649857,6,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8332.342760621379,208.31887858867486,3150.8649857,7,160
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9901.392706267105,397.42983566156556,3150.8649857,8,160
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-418.73208658662645,46.19580544513045,3448.451209157,1,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-816.2094777623597,103.96394870482727,3448.451209157,2,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1416.0048783649977,185.73007703414896,3448.451209157,3,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-828.1640462277941,116.77853810952745,3448.451209157,4,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-845.4818258005417,122.52329873242267,3448.451209157,5,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-884.8539129793651,128.78478674661682,3448.451209157,6,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-712.5148243882671,79.89471643218823,3448.451209157,7,136
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1123.060792604925,156.73498217268695,3448.451209157,8,136
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3243.2491556384152,62.167231043310814,2972.426908213,1,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4385.43672862594,104.83185780853938,2972.426908213,2,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5732.302235115951,182.79778257960413,2972.426908213,3,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4391.707747548889,120.43990366729318,2972.426908213,4,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4380.777590750816,126.21167481195134,2972.426908213,5,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4383.052073005532,136.6290999188319,2972.426908213,6,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4114.2607127368365,86.5020399776622,2972.426908213,7,169
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4837.241412048439,167.45921811563022,2972.426908213,8,169
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6477.399235680939,173.6064167310222,3021.883126687,1,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9261.462115946793,379.2006460401075,3021.883126687,2,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-14536.42280850108,802.979188122037,3021.883126687,3,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9782.016442219383,546.8252918991494,3021.883126687,4,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10429.108883863177,614.9346897932488,3021.883126687,5,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11401.916638559851,716.6029566216557,3021.883126687,6,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8638.852831723221,301.10808621297247,3021.883126687,7,177
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12327.681291450108,699.1986808684413,3021.883126687,8,177
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3287.0394648653687,78.47757450293564,3235.865091628,1,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4655.339941705722,187.21331102532778,3235.865091628,2,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6623.5658401329265,395.4436964436259,3235.865091628,3,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4680.0210036274775,225.6168688716887,3235.865091628,4,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4693.655811501013,242.21289262792484,3235.865091628,5,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4786.257200076221,275.70048026444283,3235.865091628,6,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4301.766496728581,140.43755153306108,3235.865091628,7,185
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5590.660142845295,347.93731348476746,3235.865091628,8,185
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6342.607559957065,94.04967567671073,3615.576360202,1,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8878.18473951892,216.23098225535907,3615.576360202,2,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12993.627252119544,652.7828923109753,3615.576360202,3,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8916.479102771935,322.1982212164427,3615.576360202,4,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9369.395368353684,493.86675251579135,3615.576360202,5,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9922.755753868922,513.8773435795174,3615.576360202,6,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8368.475449692802,173.69209415832805,3615.576360202,7,161
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10814.140848099341,571.546354436179,3615.576360202,8,161
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12901.102300819173,446.40619398021596,2951.924133709,1,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17322.486098145604,246.3062361942679,2951.924133709,2,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-21742.88831862902,321.25836266207654,2951.924133709,3,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17307.112915593247,361.29365968435144,2951.924133709,4,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17185.396517045592,465.2189821612779,2951.924133709,5,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16366.885980937663,460.2798827656346,2951.924133709,6,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16307.0302281475,504.35566553875634,2951.924133709,7,170
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-18146.388683637208,257.072399075716,2951.924133709,8,170
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6517.4086844917165,135.1018494685119,3024.47173948,1,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8948.682799507427,275.8381452037121,3024.47173948,2,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12578.655171662425,542.9312509726976,3024.47173948,3,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9028.58669723631,335.19045876724437,3024.47173948,4,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9154.75392981053,408.6179608213708,3024.47173948,5,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9484.21465523791,437.4104344203927,3024.47173948,6,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8344.690751115897,193.4362828900773,3024.47173948,7,178
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10730.27038359712,528.3856869278992,3024.47173948,8,178
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-13056.037875741016,462.92794292259066,3221.034594254,1,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17750.904787332445,525.3420125444225,3221.034594254,2,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-22931.872141454438,753.6363975664598,3221.034594254,3,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17759.904220969773,573.1293292128805,3221.034594254,4,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17768.623170710587,587.3501616344832,3221.034594254,5,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17330.704553599047,613.0840506796198,3221.034594254,6,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16722.866536198853,575.5421475131658,3221.034594254,7,186
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-19226.936149609446,642.4117666141015,3221.034594254,8,186
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6335.198161936991,134.2238459160985,3603.842708346,1,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8582.154314476697,195.55115217651704,3603.842708346,2,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11202.074384334855,340.08656863486317,3603.842708346,3,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8566.507113516616,221.83850623710947,3603.842708346,4,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8539.745116045906,229.84624176999213,3603.842708346,5,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8577.563713901338,233.2846963361723,3603.842708346,6,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8016.856794285056,157.097040009362,3603.842708346,7,162
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9488.100682554103,302.0674310178076,3603.842708346,8,162
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-6179.478625176354,46.9946622000668,2960.210167986,1,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8222.946677904814,116.11246142428415,2960.210167986,2,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-10459.152573307754,155.9256668969543,2960.210167986,3,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8320.415329071628,112.96495360072427,2960.210167986,4,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8370.490523642391,133.5365089031367,2960.210167986,5,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8251.264930366311,129.13960058105405,2960.210167986,6,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-7846.206377452506,85.00933521937161,2960.210167986,7,171
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8840.239974933113,151.9195608571916,2960.210167986,8,171
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6610.654912052988,110.258684675743,2999.792529234,1,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8768.126355900029,160.12246095416748,2999.792529234,2,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11191.911332625807,287.568807176007,2999.792529234,3,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8742.793095807352,219.2120334563352,2999.792529234,4,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8668.732846921868,251.30160107046638,2999.792529234,5,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8628.398559495343,245.237191824411,2999.792529234,6,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8296.641248396245,171.24055327607118,2999.792529234,7,179
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9483.477873883541,268.18800467410074,2999.792529234,8,179
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-6443.649313400486,135.3821385545684,3241.714764736,1,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8585.82093420109,183.74127280434297,3241.714764736,2,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-11335.457351974337,297.5279785042245,3241.714764736,3,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8588.173191019447,166.79303770431204,3241.714764736,4,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8567.76988959858,219.6444264355492,3241.714764736,5,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8610.799509952643,221.63947070542545,3241.714764736,6,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-7937.021430326145,173.7369361346588,3241.714764736,7,187
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-9672.230889297916,245.97788521899508,3241.714764736,8,187
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6334.84755139301,160.0770176978005,3579.41129092,1,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8437.7982376217,182.86585607228392,3579.41129092,2,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10581.909116859853,238.48676923964595,3579.41129092,3,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8402.230773261143,173.6837336276279,3579.41129092,4,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8355.626540762452,157.4631069171453,3579.41129092,5,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8341.095911260214,164.5136749580802,3579.41129092,6,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7957.062794763158,143.7463733150311,3579.41129092,7,163
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8969.745994118768,201.78622698748316,3579.41129092,8,163
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6353.813632807682,165.4457345421668,2978.162971287,1,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8678.670272249257,228.48785838530605,2978.162971287,2,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-11084.17094936882,344.35518317614844,2978.162971287,3,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8634.784779669124,239.68740263904462,2978.162971287,4,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8596.173279207089,270.07425069565,2978.162971287,5,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8541.676516320525,258.83621618142604,2978.162971287,6,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8124.61413150769,207.84009983444963,2978.162971287,7,172
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9277.639452529036,286.3868116837309,2978.162971287,8,172
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6540.8152942878105,137.58397077704365,3013.206910713,1,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8625.294783578403,180.9474464232475,3013.206910713,2,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10733.16136133805,219.37795594531164,3013.206910713,3,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8590.923022724266,210.96414028818631,3013.206910713,4,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8488.858646770075,203.41211574081652,3013.206910713,5,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8470.336196972006,168.19072930767285,3013.206910713,6,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8139.03610901631,182.9650822842353,3013.206910713,7,180
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9032.131907925435,183.50826666153324,3013.206910713,8,180
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6513.425908399983,166.33651520649,3263.091447441,1,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9100.828891007443,327.1628478572703,3263.091447441,2,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-12184.631358316126,612.0307283200051,3263.091447441,3,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9137.772737916608,442.4822134358526,3263.091447441,4,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9213.659730349786,499.60371422890074,3263.091447441,5,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9148.266705435633,480.96620395291694,3263.091447441,6,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8477.994991577598,259.10765532346437,3263.091447441,7,188
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-10199.047443885413,559.2811754532615,3263.091447441,8,188
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6482.057758239779,141.30172040261527,3583.827534847,1,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8409.06100832581,161.16110008222864,3583.827534847,2,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10330.68318749684,194.63474208050008,3583.827534847,3,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8392.75149807264,149.5315320996855,3583.827534847,4,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8346.48507901809,160.69732209109208,3583.827534847,5,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8286.795025570606,186.0233195557803,3583.827534847,6,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8029.480003283295,136.11494982032963,3583.827534847,7,164
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8822.648142505725,188.08328730242982,3583.827534847,8,164
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6707.301745408043,129.8694120228408,3044.147223607,1,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8754.864314834263,198.06318791423993,3044.147223607,2,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11149.508644616975,342.53817131507213,3044.147223607,3,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8721.43772361597,237.21935902572423,3044.147223607,4,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8652.494920820067,239.54225870936293,3044.147223607,5,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8670.946296318965,249.8799941686373,3044.147223607,6,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8250.110041870232,190.62351878140174,3044.147223607,7,181
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9563.965555250923,299.0985090638315,3044.147223607,8,181
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6451.787536746642,108.47403412738795,2926.763778693,1,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8501.089250873118,157.30250821726278,2926.763778693,2,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-10668.254554584335,225.16614139467768,2926.763778693,3,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8487.626130702247,157.692762358621,2926.763778693,4,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8479.455188208378,157.9489917658041,2926.763778693,5,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8425.917560533351,188.15528787031147,2926.763778693,6,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8029.526879402925,135.84762767164983,2926.763778693,7,174
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9079.186594444736,193.88517354746187,2926.763778693,8,174
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6334.719225497045,140.810615240942,3589.957236786,1,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8225.352088175874,153.6710732668901,3589.957236786,2,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10056.670899261453,184.32840491554074,3589.957236786,3,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8162.386594563883,158.44129742534182,3589.957236786,4,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8107.348764610746,129.42717002133816,3589.957236786,5,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8045.02429298773,137.98491006510366,3589.957236786,6,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7738.950469762617,116.89795776785903,3589.957236786,7,165
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8667.283769906002,142.81995254720815,3589.957236786,8,165
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6699.184626995177,163.45622438625475,3012.502950942,1,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8854.886495865403,247.06217855801324,3012.502950942,2,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11557.374669450832,436.0640752991009,3012.502950942,3,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8819.336176254055,270.4194583003352,3012.502950942,4,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8802.43982006877,306.55882527752397,3012.502950942,5,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8830.326963823569,337.8967747088291,3012.502950942,6,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8314.525190295279,191.31888536747178,3012.502950942,7,182
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9893.001339630444,404.07877589960214,3012.502950942,8,182
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6442.227990339035,156.6676725066525,3196.457260959,1,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8799.320529153894,275.903683646751,3196.457260959,2,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-11634.508088152565,454.95553538104394,3196.457260959,3,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8824.719453235659,306.2467676968251,3196.457260959,4,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8819.757458450937,321.2498163773446,3196.457260959,5,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8871.953235827355,341.11762283161084,3196.457260959,6,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8209.126809911455,216.28275195523696,3196.457260959,7,190
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9857.008374189138,410.9911214018198,3196.457260959,8,190
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-6279.035486253117,100.27381420430555,2932.329464606,1,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8484.034092632772,179.20048548403204,2932.329464606,2,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-10730.399078313429,240.15591335157367,2932.329464606,3,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8471.881142630682,196.84597315631254,2932.329464606,4,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8463.035261823128,186.62858997178796,2932.329464606,5,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8405.80271485568,181.11934743149476,2932.329464606,6,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-7975.308891815634,161.2044515841563,2932.329464606,7,175
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-9086.803221310032,221.76477696599423,2932.329464606,8,175
