lostsales,first_var,var_discount,avg_cost,MC_std,train_time_s,forecast_id,agent_id
true,0.1,0.7,-9705.477533802572,1022.7280844545945,1496.523770473,5,91
true,0.1,0.7,-9651.285123960395,938.350516609018,1496.523770473,6,91
true,0.1,0.7,-8933.449423896016,788.8980428055519,1496.523770473,7,91
true,0.1,0.7,-10741.468809825377,1117.599322279575,1496.523770473,8,91
false,0.05,0.9,-6337.418870505651,367.4427047174851,1563.966419492,1,106
false,0.05,0.9,-8682.662754555702,562.3729976050732,1563.966419492,2,106
false,0.05,0.9,-11192.945868931653,756.4079929025738,1563.966419492,3,106
false,0.05,0.9,-8678.323863984015,614.8067978976002,1563.966419492,4,106
false,0.05,0.9,-8673.45862444324,597.2246539938938,1563.966419492,5,106
false,0.05,0.9,-8671.399197196864,657.445515196348,1563.966419492,6,106
false,0.05,0.9,-8157.216242931391,538.9575371070177,1563.966419492,7,106
false,0.05,0.9,-9330.110625799089,572.08935155605,1563.966419492,8,106
false,0.1,0.7,-6456.3050557292545,364.12415144530775,1500.706301356,1,92
false,0.1,0.7,-8917.881305747233,533.1738752295707,1500.706301356,2,92
false,0.1,0.7,-11502.006660306173,747.0343133121014,1500.706301356,3,92
false,0.1,0.7,-8923.388427121703,567.1914507301514,1500.706301356,4,92
false,0.1,0.7,-8874.638565390316,596.912601674774,1500.706301356,5,92
false,0.1,0.7,-8845.295123042803,624.2736085504972,1500.706301356,6,92
false,0.1,0.7,-8358.217332600934,502.5514487812255,1500.706301356,7,92
false,0.1,0.7,-9559.494517869403,647.8056379448043,1500.706301356,8,92
true,0.03,0.9,-6654.115535860719,315.72611064684634,1563.781972852,1,107
true,0.03,0.9,-9047.515292514818,542.0244606216447,1563.781972852,2,107
true,0.03,0.9,-11937.037288860454,833.512649047664,1563.781972852,3,107
true,0.03,0.9,-9083.915478374907,595.7874466715326,1563.781972852,4,107
true,0.03,0.9,-9106.274895518782,631.9287369069092,1563.781972852,5,107
true,0.03,0.9,-9061.676344663802,618.6352131215166,1563.781972852,6,107
true,0.03,0.9,-8424.579468211943,449.5263797555087,1563.781972852,7,107
true,0.03,0.9,-10107.244870804148,686.6991782255994,1563.781972852,8,107
true,0.05,0.7,-6627.300768575154,297.50821739910185,1501.369954121,1,93
true,0.05,0.7,-9174.347244963421,485.99178018725064,1501.369954121,2,93
true,0.05,0.7,-12274.452408401132,802.8737839962798,1501.369954121,3,93
true,0.05,0.7,-9204.369013805164,556.7804106963645,1501.369954121,4,93
true,0.05,0.7,-9226.686390439892,620.3035992978213,1501.369954121,5,93
true,0.05,0.7,-9215.82013213413,644.856338269613,1501.369954121,6,93
true,0.05,0.7,-8549.697922830295,461.7674762271151,1501.369954121,7,93
true,0.05,0.7,-10292.053360811806,707.755614636208,1501.369954121,8,93
false,0.03,0.9,-6446.737192337303,265.37459930166574,1557.109180653,1,108
false,0.03,0.9,-8589.500992281477,365.4042042030273,1557.109180653,2,108
false,0.03,0.9,-10891.228542041674,512.5768649156107,1557.109180653,3,108
false,0.03,0.9,-8561.000443908284,390.81164622251526,1557.109180653,4,108
false,0.03,0.9,-8523.316371147412,413.43865612265733,1557.109180653,5,108
false,0.03,0.9,-8477.630947346042,396.88885971877284,1557.109180653,6,108
false,0.03,0.9,-8083.771142979999,348.6554008967475,1557.109180653,7,108
false,0.03,0.9,-9227.119875376062,414.43364442279545,1557.109180653,8,108
false,0.05,0.7,-6407.287495624192,237.55197501261856,1503.814007132,1,94
false,0.05,0.7,-8680.993888685021,323.1890665855624,1503.814007132,2,94
false,0.05,0.7,-11100.645218332327,443.6357200866362,1503.814007132,3,94
false,0.05,0.7,-8700.916820359902,363.11573897108406,1503.814007132,4,94
false,0.05,0.7,-8625.141250959292,370.60674451613676,1503.814007132,5,94
false,0.05,0.7,-8602.9004375392,392.74701439631383,1503.814007132,6,94
false,0.05,0.7,-8152.199224769667,307.69245026983566,1503.814007132,7,94
false,0.05,0.7,-9318.687404031465,404.3781607013617,1503.814007132,8,94
true,0.1,0.95,-7044.257285238824,1459.5109880459122,1565.267118656,1,109
true,0.1,0.95,-10525.771731408167,2491.4408838627082,1565.267118656,2,109
true,0.1,0.95,-14498.399813543687,4361.471044280769,1565.267118656,3,109
true,0.1,0.95,-10793.952051154312,3230.307511487764,1565.267118656,4,109
true,0.1,0.95,-10767.70342809083,3409.8106518929008,1565.267118656,5,109
true,0.1,0.95,-10790.003723086063,2822.569700908738,1565.267118656,6,109
true,0.1,0.95,-9823.21730706477,2692.6368460566846,1565.267118656,7,109
true,0.1,0.95,-11837.23750344897,3338.130928817553,1565.267118656,8,109
true,0.03,0.7,-6519.75221154564,229.38421639808195,1501.153926631,1,95
true,0.03,0.7,-9024.406869852668,441.65422383919105,1501.153926631,2,95
true,0.03,0.7,-12048.673979792438,709.4767130843923,1501.153926631,3,95
true,0.03,0.7,-9066.171189835266,472.30866474332,1501.153926631,4,95
true,0.03,0.7,-9064.73469278741,513.477683282029,1501.153926631,5,95
true,0.03,0.7,-9086.723067472596,556.5911968682151,1501.153926631,6,95
true,0.03,0.7,-8420.640156504833,407.8285902035599,1501.153926631,7,95
true,0.03,0.7,-10127.357967328206,614.7524602417514,1501.153926631,8,95
false,0.1,0.95,-6566.757489839801,1155.6321929827102,1560.926626107,1,110
false,0.1,0.95,-9775.497635810936,3087.741364652807,1560.926626107,2,110
false,0.1,0.95,-12879.116808102386,4255.061455433446,1560.926626107,3,110
false,0.1,0.95,-9757.736420484844,2721.838687953125,1560.926626107,4,110
false,0.1,0.95,-9678.319415997894,2559.420164759472,1560.926626107,5,110
false,0.1,0.95,-9780.958777501959,3019.4354633657363,1560.926626107,6,110
false,0.1,0.95,-8913.733375450103,2079.961046041326,1560.926626107,7,110
false,0.1,0.95,-10306.335535766599,2350.8802478856605,1560.926626107,8,110
false,0.03,0.7,-6329.791822277963,183.77207576545683,1504.580594058,1,96
false,0.03,0.7,-8592.379989614545,251.61310987786507,1504.580594058,2,96
false,0.03,0.7,-11010.20434730846,346.9001767731288,1504.580594058,3,96
false,0.03,0.7,-8588.184183371675,279.24645200571905,1504.580594058,4,96
false,0.03,0.7,-8573.696488637077,290.44290753657765,1504.580594058,5,96
false,0.03,0.7,-8516.844485084726,289.8116867794343,1504.580594058,6,96
false,0.03,0.7,-8080.3713252122325,247.95593361126492,1504.580594058,7,96
false,0.03,0.7,-9246.29001442464,303.2398480037975,1504.580594058,8,96
true,0.05,0.95,-6525.055434622134,579.7522540914015,1562.338269287,1,111
true,0.05,0.95,-9245.538981852127,921.549941165497,1562.338269287,2,111
true,0.05,0.95,-12499.538818522622,1515.9267116843055,1562.338269287,3,111
true,0.05,0.95,-9301.212774391994,1100.1178647154268,1562.338269287,4,111
true,0.05,0.95,-9250.930347376334,974.4184828218848,1562.338269287,5,111
true,0.05,0.95,-9324.386492881977,1307.8112457503291,1562.338269287,6,111
true,0.05,0.95,-8626.027124410453,1037.2320187664402,1562.338269287,7,111
true,0.05,0.95,-10366.15580319535,1143.4287104566913,1562.338269287,8,111
true,0.1,0.8,-6821.435011931686,695.1000607906086,1501.233035115,1,97
true,0.1,0.8,-9791.744497776199,1143.1311463931245,1501.233035115,2,97
true,0.1,0.8,-13202.403803941232,1776.518084626817,1501.233035115,3,97
true,0.1,0.8,-9907.360620745436,1268.794039600963,1501.233035115,4,97
true,0.1,0.8,-9857.56738654087,1280.9373947775116,1501.233035115,5,97
true,0.1,0.8,-9796.54614676857,1284.8624787230801,1501.233035115,6,97
true,0.1,0.8,-9080.862370365883,1052.4988945353477,1501.233035115,7,97
true,0.1,0.8,-10966.89406256076,1404.7314844164152,1501.233035115,8,97
false,0.05,0.95,-6376.370051606985,556.8296861629426,1562.819472379,1,112
false,0.05,0.95,-8766.235813458099,833.6465720036595,1562.819472379,2,112
false,0.05,0.95,-11283.188449451436,1263.2299378926818,1562.819472379,3,112
false,0.05,0.95,-8717.25361634716,810.9708306887624,1562.819472379,4,112
false,0.05,0.95,-8756.675178582873,845.5349188722046,1562.819472379,5,112
false,0.05,0.95,-8697.724005525964,860.575865067487,1562.819472379,6,112
false,0.05,0.95,-8167.571382289837,712.7638061809081,1562.819472379,7,112
false,0.05,0.95,-9360.61675828685,1021.2316537819012,1562.819472379,8,112
false,0.1,0.8,-6455.879848217657,486.57086218098,1504.292394698,1,98
false,0.1,0.8,-9029.066608199453,783.7133175813507,1504.292394698,2,98
false,0.1,0.8,-11650.893201403354,1017.9872236260665,1504.292394698,3,98
false,0.1,0.8,-8963.295453826091,743.9775650230997,1504.292394698,4,98
false,0.1,0.8,-8951.09886861346,870.1761428256377,1504.292394698,5,98
false,0.1,0.8,-8917.74158186822,820.350531018935,1504.292394698,6,98
false,0.1,0.8,-8426.702943210716,679.3822563673866,1504.292394698,7,98
false,0.1,0.8,-9705.801915178496,915.562350997423,1504.292394698,8,98
true,0.03,0.95,-6625.7435778369445,397.3807772639646,1565.617560128,1,113
true,0.03,0.95,-9026.91700175695,686.3368345612223,1565.617560128,2,113
true,0.03,0.95,-11934.385243531284,953.9370583603683,1565.617560128,3,113
true,0.03,0.95,-9067.561931691727,726.3672717420432,1565.617560128,4,113
true,0.03,0.95,-9096.13762736683,712.3418804314578,1565.617560128,5,113
true,0.03,0.95,-9063.5040617453,837.024443569373,1565.617560128,6,113
true,0.03,0.95,-8378.66912831897,564.0578048027623,1565.617560128,7,113
true,0.03,0.95,-10085.811218595003,785.557038265095,1565.617560128,8,113
true,0.05,0.8,-6532.518012224099,324.46678963474744,1500.933230564,1,99
true,0.05,0.8,-9217.622696311395,605.1781793469199,1500.933230564,2,99
true,0.05,0.8,-12289.035651160444,879.6766253638947,1500.933230564,3,99
true,0.05,0.8,-9263.153205640756,678.610704063625,1500.933230564,4,99
true,0.05,0.8,-9234.149525780056,679.3760424286293,1500.933230564,5,99
true,0.05,0.8,-9226.106262740383,625.7619482941687,1500.933230564,6,99
true,0.05,0.8,-8564.130548234109,505.41804572132907,1500.933230564,7,99
true,0.05,0.8,-10301.81862824139,755.3826423281866,1500.933230564,8,99
false,0.03,0.95,-6368.725548875444,346.4684334333159,1557.622675562,1,114
false,0.03,0.95,-8566.0118576016,497.88702606202463,1557.622675562,2,114
false,0.03,0.95,-10876.50608496912,689.7753128457695,1557.622675562,3,114
false,0.03,0.95,-8562.24999073897,551.488315992953,1557.622675562,4,114
false,0.03,0.95,-8554.1390557244,535.3203987904342,1557.622675562,5,114
false,0.03,0.95,-8492.654982946015,529.8319643127095,1557.622675562,6,114
false,0.03,0.95,-8048.2863308913475,490.10496383175195,1557.622675562,7,114
false,0.03,0.95,-9204.784597497328,557.413491791817,1557.622675562,8,114
false,0.05,0.8,-6367.30402930755,283.25918346203804,1500.357266122,1,100
false,0.05,0.8,-8690.838261009556,385.8677665005343,1500.357266122,2,100
false,0.05,0.8,-11129.855776118598,535.8907596472377,1500.357266122,3,100
false,0.05,0.8,-8718.386030579974,414.87366574226706,1500.357266122,4,100
false,0.05,0.8,-8657.411282371171,436.03961574765185,1500.357266122,5,100
false,0.05,0.8,-8608.814596490476,418.2144984897531,1500.357266122,6,100
false,0.05,0.8,-8135.2553768376265,354.76174559322783,1500.357266122,7,100
false,0.05,0.8,-9325.49767950595,450.25642361567134,1500.357266122,8,100
true,0.1,0.99,-7515.641096237341,3184.9094281669527,1565.081349883,1,115
true,0.1,0.99,-12609.12860262331,10249.132457999545,1565.081349883,2,115
true,0.1,0.99,-17204.408868200713,11347.81887494866,1565.081349883,3,115
true,0.1,0.99,-12543.51662603988,10347.210215669857,1565.081349883,4,115
true,0.1,0.99,-12239.221524205337,5404.942433598306,1565.081349883,5,115
true,0.1,0.99,-12724.693925948292,7794.221985283063,1565.081349883,6,115
true,0.1,0.99,-10922.420577980498,5645.734434305732,1565.081349883,7,115
true,0.1,0.99,-13644.473281662154,8780.895680930284,1565.081349883,8,115
true,0.03,0.8,-6514.832802046049,259.54664774733305,1500.250796365,1,101
true,0.03,0.8,-9032.96034816742,451.7915224851073,1500.250796365,2,101
true,0.03,0.8,-12065.26965623819,705.4922915697687,1500.250796365,3,101
true,0.03,0.8,-9083.519621472724,532.9486378948328,1500.250796365,4,101
true,0.03,0.8,-9138.441533712996,567.4695972925548,1500.250796365,5,101
true,0.03,0.8,-9124.481092875536,589.4558063144958,1500.250796365,6,101
true,0.03,0.8,-8411.593919110112,405.68463783963756,1500.250796365,7,101
true,0.03,0.8,-10135.301958462014,578.3681895154148,1500.250796365,8,101
false,0.1,0.99,-7068.7979175221735,3867.3987550044358,1560.050028081,1,116
false,0.1,0.99,-11144.233705031013,6704.641222508471,1560.050028081,2,116
false,0.1,0.99,-14871.75193716915,9472.035957914213,1560.050028081,3,116
false,0.1,0.99,-10805.711294184579,5538.376817716419,1560.050028081,4,116
false,0.1,0.99,-10958.13498368895,6603.129516505996,1560.050028081,5,116
false,0.1,0.99,-11082.276689746452,6574.198396575609,1560.050028081,6,116
false,0.1,0.99,-10766.579787071254,9172.021834342351,1560.050028081,7,116
false,0.1,0.99,-11542.899109984703,5303.919704734334,1560.050028081,8,116
false,0.03,0.8,-6413.025071500925,219.7128526551438,1503.851860359,1,102
false,0.03,0.8,-8618.050876094867,280.55338809852753,1503.851860359,2,102
false,0.03,0.8,-10953.383894049626,366.79784200325247,1503.851860359,3,102
false,0.03,0.8,-8590.964587770737,319.50230956495255,1503.851860359,4,102
false,0.03,0.8,-8547.9380727912,318.92894125156624,1503.851860359,5,102
false,0.03,0.8,-8513.532971073093,339.73353111177397,1503.851860359,6,102
false,0.03,0.8,-8101.310508797961,264.3885320351105,1503.851860359,7,102
false,0.03,0.8,-9234.889976517037,339.3683625958819,1503.851860359,8,102
true,0.05,0.99,-6635.314722652968,946.0851508732851,1568.186220282,1,117
true,0.05,0.99,-9472.098052058724,1531.0224741824698,1568.186220282,2,117
true,0.05,0.99,-12683.285764980192,2127.521482864957,1568.186220282,3,117
true,0.05,0.99,-9572.074171128712,2766.776990306656,1568.186220282,4,117
true,0.05,0.99,-9532.062602375465,1506.0250945785479,1568.186220282,5,117
true,0.05,0.99,-9644.21678568101,1919.2190940737253,1568.186220282,6,117
true,0.05,0.99,-8685.160057376199,1467.5854844096573,1568.186220282,7,117
true,0.05,0.99,-10630.373070254744,1853.333353771098,1568.186220282,8,117
true,0.1,0.9,-6790.097066024902,871.7342133311341,1501.491047597,1,103
true,0.1,0.9,-9934.816667283565,1659.7961015547373,1501.491047597,2,103
true,0.1,0.9,-13534.465536196749,2635.779246095001,1501.491047597,3,103
true,0.1,0.9,-9935.168302842563,1805.5392039982255,1501.491047597,4,103
true,0.1,0.9,-10072.132454283266,1856.81093163799,1501.491047597,5,103
true,0.1,0.9,-10055.96027930011,1697.1176239634942,1501.491047597,6,103
true,0.1,0.9,-9252.229871803906,1584.659366732352,1501.491047597,7,103
true,0.1,0.9,-11062.409519395766,1742.4183511024967,1501.491047597,8,103
false,0.05,0.99,-6368.648741098518,847.9934178566635,1563.871536601,1,118
false,0.05,0.99,-8868.863469287666,1360.429207499582,1563.871536601,2,118
false,0.05,0.99,-11364.670026179787,1878.0242569405943,1563.871536601,3,118
false,0.05,0.99,-8811.453198319163,1425.3265485465017,1563.871536601,4,118
false,0.05,0.99,-8806.14202745284,1428.1356545289352,1563.871536601,5,118
false,0.05,0.99,-8747.08310710011,1593.2992999378862,1563.871536601,6,118
false,0.05,0.99,-8315.203849569662,1352.7739465890916,1563.871536601,7,118
false,0.05,0.99,-9427.38622715715,1285.1011302781412,1563.871536601,8,118
false,0.1,0.9,-6439.389388055805,679.9525708396181,1503.508006745,1,104
false,0.1,0.9,-9100.318787161177,1355.1198845923948,1503.508006745,2,104
false,0.1,0.9,-11958.47195166571,1628.177134433225,1503.508006745,3,104
false,0.1,0.9,-9156.363362428174,1306.6038955266965,1503.508006745,4,104
false,0.1,0.9,-9184.21002823219,1358.5654909246011,1503.508006745,5,104
false,0.1,0.9,-9093.034098074877,1285.744782310319,1503.508006745,6,104
false,0.1,0.9,-8575.36694125905,1321.7150250092982,1503.508006745,7,104
false,0.1,0.9,-9791.131454831988,1192.7629291226767,1503.508006745,8,104
true,0.03,0.99,-6406.09860190507,512.1817367184416,1565.458530224,1,119
true,0.03,0.99,-9013.988712677477,978.5852789331761,1565.458530224,2,119
true,0.03,0.99,-12130.494319152269,1253.6972926978326,1565.458530224,3,119
true,0.03,0.99,-9078.294875077938,1245.4586569238609,1565.458530224,4,119
true,0.03,0.99,-9055.847950159563,988.464295518211,1565.458530224,5,119
true,0.03,0.99,-9137.86899721123,989.5944509700622,1565.458530224,6,119
true,0.03,0.99,-8391.517057706591,763.5173612036858,1565.458530224,7,119
true,0.03,0.99,-10073.603593266847,922.2960598454912,1565.458530224,8,119
true,0.05,0.9,-6680.057031018599,417.274410880637,1502.230518723,1,105
true,0.05,0.9,-9228.390818610484,729.3168570210132,1502.230518723,2,105
true,0.05,0.9,-12253.137336555405,1312.98504037052,1502.230518723,3,105
true,0.05,0.9,-9205.909251141431,753.2568368759883,1502.230518723,4,105
true,0.05,0.9,-9256.778740778303,858.8384103982868,1502.230518723,5,105
true,0.05,0.9,-9266.51142563649,1058.6981308585605,1502.230518723,6,105
true,0.05,0.9,-8577.30654838849,654.1511164091297,1502.230518723,7,105
true,0.05,0.9,-10307.689182633265,927.7217733301419,1502.230518723,8,105
false,0.03,0.99,-6254.457223545598,405.99944396770286,1522.529216769,1,120
false,0.03,0.99,-8535.202000490732,654.0390050135303,1522.529216769,2,120
false,0.03,0.99,-10795.863161885904,925.0494270835434,1522.529216769,3,120
false,0.03,0.99,-8514.923225282091,965.9948591269421,1522.529216769,4,120
false,0.03,0.99,-8484.232407064885,739.222936057083,1522.529216769,5,120
false,0.03,0.99,-8450.78049563099,770.3497758527757,1522.529216769,6,120
false,0.03,0.99,-7989.593983900742,735.6452293632143,1522.529216769,7,120
false,0.03,0.99,-9130.3164617957,821.7629580591503,1522.529216769,8,120
true,0.1,0.7,-6740.381018928595,500.29357687814945,1499.889354398,1,121
true,0.1,0.7,-9612.703108244285,950.8583590797632,1499.889354398,2,121
true,0.1,0.7,-12994.843414884765,1399.239752629443,1499.889354398,3,121
true,0.1,0.7,-9683.308309341854,1066.5286716277676,1499.889354398,4,121
true,0.1,0.7,-9711.575722364063,1080.449453531763,1499.889354398,5,121
true,0.1,0.7,-9693.152928249523,1045.4165343672698,1499.889354398,6,121
true,0.1,0.7,-8901.482594985979,815.1724801355742,1499.889354398,7,121
true,0.1,0.7,-10755.198056514164,1122.2658285328216,1499.889354398,8,121
false,0.05,0.9,-6332.4177768031905,355.1090560885348,1566.762354652,1,136
false,0.05,0.9,-8708.898194466894,500.0403406112535,1566.762354652,2,136
false,0.05,0.9,-11150.287159191395,695.2494190834741,1566.762354652,3,136
false,0.05,0.9,-8668.812448103849,530.0019873484639,1566.762354652,4,136
false,0.05,0.9,-8698.674646507976,583.0129230383892,1566.762354652,5,136
false,0.05,0.9,-8602.65555861395,566.8234053473952,1566.762354652,6,136
false,0.05,0.9,-8128.503866966644,496.72017534832565,1566.762354652,7,136
false,0.05,0.9,-9311.541753549056,582.6434374463294,1566.762354652,8,136
false,0.1,0.7,-6507.252062326173,353.2129378121872,1500.034877943,1,122
false,0.1,0.7,-8917.808994900883,490.67374348669824,1500.034877943,2,122
false,0.1,0.7,-11539.032628840105,776.4928170845922,1500.034877943,3,122
false,0.1,0.7,-8940.893295844498,620.0260080065372,1500.034877943,4,122
false,0.1,0.7,-8950.890103038491,602.051979837613,1500.034877943,5,122
false,0.1,0.7,-8890.46611800782,557.5750650186279,1500.034877943,6,122
false,0.1,0.7,-8385.935615685366,463.7922740304779,1500.034877943,7,122
false,0.1,0.7,-9569.549841421009,584.1673329615558,1500.034877943,8,122
true,0.03,0.9,-6528.583584587322,317.4706593299428,1560.845788926,1,137
true,0.03,0.9,-9001.591960483025,520.3150080378849,1560.845788926,2,137
true,0.03,0.9,-12042.726031618466,811.0787372636431,1560.845788926,3,137
true,0.03,0.9,-9032.460687751829,584.8664397679678,1560.845788926,4,137
true,0.03,0.9,-9036.954647132265,597.882594388594,1560.845788926,5,137
true,0.03,0.9,-9097.408132622719,634.3464998047748,1560.845788926,6,137
true,0.03,0.9,-8420.722603045368,480.54817164519505,1560.845788926,7,137
true,0.03,0.9,-10136.898564421608,670.6915517362397,1560.845788926,8,137
true,0.05,0.7,-6524.075788223403,278.606379944405,1502.880945732,1,123
true,0.05,0.7,-9196.183674599539,529.8994617148079,1502.880945732,2,123
true,0.05,0.7,-12330.43274169695,814.4473365126973,1502.880945732,3,123
true,0.05,0.7,-9218.86041798441,568.7954808164872,1502.880945732,4,123
true,0.05,0.7,-9222.9347358235,574.8017224705873,1502.880945732,5,123
true,0.05,0.7,-9226.03634638252,582.634694394729,1502.880945732,6,123
true,0.05,0.7,-8548.149586585836,431.3833090593122,1502.880945732,7,123
true,0.05,0.7,-10277.703854492866,679.4654332456975,1502.880945732,8,123
false,0.03,0.9,-6379.049310038117,266.626774144517,1565.000991342,1,138
false,0.03,0.9,-8576.514807528865,385.8503371215552,1565.000991342,2,138
false,0.03,0.9,-10899.84260843078,525.1724476569111,1565.000991342,3,138
false,0.03,0.9,-8557.631035304516,405.5675329906712,1565.000991342,4,138
false,0.03,0.9,-8535.792260657612,404.99915049376165,1565.000991342,5,138
false,0.03,0.9,-8488.745193109544,405.3198755241342,1565.000991342,6,138
false,0.03,0.9,-8058.633933963029,375.85282207910035,1565.000991342,7,138
false,0.03,0.9,-9194.967146622319,423.5230478905427,1565.000991342,8,138
false,0.05,0.7,-6450.535251153811,244.87682641612815,1500.289246905,1,124
false,0.05,0.7,-8697.772741421266,335.12427316619466,1500.289246905,2,124
false,0.05,0.7,-11085.620061574793,501.5770110172373,1500.289246905,3,124
false,0.05,0.7,-8680.804964295538,379.9651727779972,1500.289246905,4,124
false,0.05,0.7,-8649.1977003248,402.95906913022867,1500.289246905,5,124
false,0.05,0.7,-8573.51021161637,361.2377952944412,1500.289246905,6,124
false,0.05,0.7,-8169.845633728384,312.2730285128369,1500.289246905,7,124
false,0.05,0.7,-9325.930620060832,399.1236714949923,1500.289246905,8,124
true,0.1,0.95,-7037.60851661776,1596.3796432611991,1558.907442929,1,139
true,0.1,0.95,-10722.864967231253,3179.8333444400255,1558.907442929,2,139
true,0.1,0.95,-15092.647734503396,5450.113364740897,1558.907442929,3,139
true,0.1,0.95,-10674.788440638647,3041.9459122724925,1558.907442929,4,139
true,0.1,0.95,-10797.456383517349,3015.189518189533,1558.907442929,5,139
true,0.1,0.95,-11000.435510653757,3807.4707045314794,1558.907442929,6,139
true,0.1,0.95,-9810.016190854887,2797.9807117794244,1558.907442929,7,139
true,0.1,0.95,-11864.126590260621,2904.00410465344,1558.907442929,8,139
true,0.03,0.7,-6582.9846439960975,222.11875398417124,1502.676921747,1,125
true,0.03,0.7,-9020.237972178773,390.2339378978572,1502.676921747,2,125
true,0.03,0.7,-11972.589296920398,643.9036285449585,1502.676921747,3,125
true,0.03,0.7,-9048.103672641999,441.6727772038941,1502.676921747,4,125
true,0.03,0.7,-9075.377298015605,513.007935872332,1502.676921747,5,125
true,0.03,0.7,-9036.039305847597,465.76497529740226,1502.676921747,6,125
true,0.03,0.7,-8411.44567764559,355.83133991276657,1502.676921747,7,125
true,0.03,0.7,-10119.946723382905,559.7821859883838,1502.676921747,8,125
false,0.1,0.95,-6596.930466211093,1445.5027864026117,1569.053947335,1,140
false,0.1,0.95,-9687.668758534872,2821.99555142281,1569.053947335,2,140
false,0.1,0.95,-12996.534369602048,5443.955822499011,1569.053947335,3,140
false,0.1,0.95,-9623.117884733725,2611.0694588382958,1569.053947335,4,140
false,0.1,0.95,-9539.813827667775,2512.309991410315,1569.053947335,5,140
false,0.1,0.95,-9485.790773081133,2209.8399059166227,1569.053947335,6,140
false,0.1,0.95,-8865.383659901681,2283.194238466042,1569.053947335,7,140
false,0.1,0.95,-10286.470987320086,2271.4610900374673,1569.053947335,8,140
false,0.03,0.7,-6348.359491425487,187.42840835096098,1497.964388624,1,126
false,0.03,0.7,-8608.934572623955,265.7785767288097,1497.964388624,2,126
false,0.03,0.7,-10963.448284067934,358.678300721312,1497.964388624,3,126
false,0.03,0.7,-8577.96555888137,289.67797297790855,1497.964388624,4,126
false,0.03,0.7,-8531.623761744884,307.5883806960811,1497.964388624,5,126
false,0.03,0.7,-8488.167186788296,295.2043691393106,1497.964388624,6,126
false,0.03,0.7,-8094.473460294827,240.19908014691504,1497.964388624,7,126
false,0.03,0.7,-9200.095389996142,314.2372778437626,1497.964388624,8,126
true,0.05,0.95,-6533.349804823139,566.2590232050067,1562.018353975,1,141
true,0.05,0.95,-9229.430088304867,1036.8210975574368,1562.018353975,2,141
true,0.05,0.95,-12456.667795711443,1680.3143065240083,1562.018353975,3,141
true,0.05,0.95,-9320.26783540822,1258.504298388442,1562.018353975,4,141
true,0.05,0.95,-9326.169677095862,1138.310530795665,1562.018353975,5,141
true,0.05,0.95,-9300.69389392823,1142.765001549063,1562.018353975,6,141
true,0.05,0.95,-8614.16274424446,924.2694434386899,1562.018353975,7,141
true,0.05,0.95,-10448.557603968799,1411.2492268867409,1562.018353975,8,141
true,0.1,0.8,-6761.031253407803,641.0215944651865,1498.097787768,1,127
true,0.1,0.8,-9742.593000213334,1103.771012059527,1498.097787768,2,127
true,0.1,0.8,-13107.176827950192,1649.4550065205372,1498.097787768,3,127
true,0.1,0.8,-9771.097297335564,1156.3223604342577,1498.097787768,4,127
true,0.1,0.8,-9760.01281667163,1252.0608659919772,1498.097787768,5,127
true,0.1,0.8,-9784.588647268549,1297.5503938760776,1498.097787768,6,127
true,0.1,0.8,-9020.68992503806,1034.0656820234612,1498.097787768,7,127
true,0.1,0.8,-10807.452530051512,1246.531650930829,1498.097787768,8,127
false,0.05,0.95,-6266.692607601652,455.5696737348861,1568.679746267,1,142
false,0.05,0.95,-8699.886079423484,734.3949927912506,1568.679746267,2,142
false,0.05,0.95,-11285.498959996965,1019.3149509018112,1568.679746267,3,142
false,0.05,0.95,-8689.333644232756,762.0776196093802,1568.679746267,4,142
false,0.05,0.95,-8631.180648877178,743.3519148685926,1568.679746267,5,142
false,0.05,0.95,-8668.409617671748,820.5286378242228,1568.679746267,6,142
false,0.05,0.95,-8169.589424487445,680.5434728146874,1568.679746267,7,142
false,0.05,0.95,-9352.44935285352,906.0361274519548,1568.679746267,8,142
false,0.1,0.8,-6420.515002978676,477.4410077276413,1498.54277873,1,128
false,0.1,0.8,-9009.67625676167,780.365102049846,1498.54277873,2,128
false,0.1,0.8,-11712.070092467162,1002.2897013975468,1498.54277873,3,128
false,0.1,0.8,-8997.51642014507,742.3774875710344,1498.54277873,4,128
false,0.1,0.8,-8963.715226108821,853.8171544031959,1498.54277873,5,128
false,0.1,0.8,-8887.476771243686,822.5754930302598,1498.54277873,6,128
false,0.1,0.8,-8389.171880545557,656.2229904313923,1498.54277873,7,128
false,0.1,0.8,-9673.399716626445,831.1310939513487,1498.54277873,8,128
true,0.03,0.95,-6698.688852990768,396.25193613182824,1559.331578055,1,143
true,0.03,0.95,-9048.644569535005,653.2412201451789,1559.331578055,2,143
true,0.03,0.95,-11810.106614162014,910.0195918061044,1559.331578055,3,143
true,0.03,0.95,-9042.641334388103,721.7874054614501,1559.331578055,4,143
true,0.03,0.95,-9032.76215421545,695.6097099674558,1559.331578055,5,143
true,0.03,0.95,-9063.017853334923,747.4443573815806,1559.331578055,6,143
true,0.03,0.95,-8461.436466102738,587.1654139966624,1559.331578055,7,143
true,0.03,0.95,-10097.792918685756,784.0333948124709,1559.331578055,8,143
true,0.05,0.8,-6550.231334015597,331.4474136026098,1500.995300863,1,129
true,0.05,0.8,-9213.745641189256,622.116930587524,1500.995300863,2,129
